0.4041		0.001204
0.4060		0.001220
0.3834		0.001226
0.3705		0.001230
0.3765		0.001237
0.3958		0.001259
0.3808		0.001257
0.3836		0.001268
0.3541		0.001269
0.3432		0.001266
0.3718		0.001251
0.3550		0.001269
0.3272		0.001276
0.3718		0.001264
0.3444		0.001275
0.3613		0.001270
0.3644		0.001270
0.3647		0.001260
0.3048		0.001268
0.3823		0.001251
0.3832		0.001237
0.3341		0.001248
0.3311		0.001249
0.3528		0.001261
0.3528		0.001261
0.3187		0.001175
0.3186		0.001183
0.3327		0.001174
0.3152		0.001175
0.3303		0.001178
0.3150		0.001166
0.3303		0.001178
0.3303		0.001178
0.3509		0.001160
0.3303		0.001178
0.3471		0.001163
0.3192		0.001179
0.3675		0.001179
0.3223		0.001192
0.3228		0.001195
0.3334		0.001194
0.3225		0.001198
0.3164		0.001202
0.3263		0.001206
0.3499		0.001194
0.3610		0.001190
0.3426		0.001192
0.3345		0.001199
0.3819		0.001178
0.3446		0.001185
0.3426		0.001192
0.3527		0.001185
0.3716		0.001180
0.3820		0.001178
0.2671		0.001208
0.3426		0.001192
0.3426		0.001192
0.3573		0.001278
0.3573		0.001278
0.3498		0.001289
0.3701		0.001282
0.3576		0.001279
0.3520		0.001275
0.3664		0.001270
0.3370		0.001272
0.3847		0.001277
0.3573		0.001278
0.3633		0.001288
0.3518		0.001279
0.3453		0.001281
0.3223		0.001283
0.3746		0.001274
0.3703		0.001267
0.3901		0.001270
0.4018		0.001267
0.4217		0.001275
0.3562		0.001296
0.3848		0.001275
0.3936		0.001263
0.3821		0.001275
0.3908		0.001279
0.3126		0.001297
0.4271		0.001257
0.4526		0.001257
0.4093		0.001275
0.4518		0.001260
0.4374		0.001267
0.4070		0.001263
0.4208		0.001270
0.3883		0.001217
0.4196		0.001210
0.3617		0.001228
0.4100		0.001217
0.4147		0.001222
0.3492		0.001243
0.3741		0.001224
0.4169		0.001221
0.4143		0.001220
0.3943		0.001226
0.4277		0.001216
0.4070		0.001211
0.4633		0.001217
0.4117		0.001223
0.4757		0.001208
0.4734		0.001198
0.3755		0.001242
0.4323		0.001226
0.4002		0.001240
0.4615		0.001217
0.3883		0.001221
0.4013		0.001226
0.4455		0.001211
0.4355		0.001214
0.4588		0.001214
0.3654		0.001248
0.4623		0.001213
0.3909		0.001237
0.3780		0.001266
0.4240		0.001247
0.4089		0.001259
0.4751		0.001234
0.2149		0.001377
0.2149		0.001377
0.3220		0.001335
0.2168		0.001385
0.2130		0.001373
0.2654		0.001368
0.1827		0.001390
0.2084		0.001374
0.2214		0.001401
0.1959		0.001396
0.2157		0.001383
0.2234		0.001378
0.2021		0.001363
0.1953		0.001382
0.1894		0.001370
0.1567		0.001385
0.1766		0.001399
0.2000		0.001375
0.1753		0.001380
0.1816		0.001374
0.1572		0.001374
0.1696		0.064503
0.1696		0.064503
0.1852		0.001349
0.1674		0.001364
0.1506		0.001366
0.1532		0.001381
0.1693		0.001377
0.1499		0.001389
0.2061		0.001363
0.1689		0.001374
0.1336		0.001378
0.1181		0.001324
0.1360		0.001309
0.1279		0.001323
0.1781		0.001312
0.1657		0.001307
0.1426		0.001315
0.1723		0.001308
0.1398		0.001323
0.1350		0.001332
0.1175		0.001329
0.1528		0.001310
0.1296		0.001314
0.1407		0.001308
0.1301		0.001308
0.1194		0.001317
0.1474		0.001289
0.1124		0.001302
0.1784		0.001290
0.1365		0.001296
0.1876		0.001275
0.1206		0.001297
0.1536		0.001284
0.1383		0.001300
0.1609		0.001281
0.1565		0.001288
0.1418		0.001295
0.0985		0.001333
0.1309		0.001307
0.1302		0.001329
0.1340		0.001322
0.1368		0.001324
0.0875		0.001344
0.0922		0.001363
0.1678		0.001340
0.1714		0.001337
0.1672		0.001332
0.0868		0.001370
0.1650		0.001336
0.1851		0.001332
0.1647		0.001326
0.1394		0.001330
0.1102		0.001325
0.1452		0.001300
0.1677		0.001294
0.1554		0.001288
0.1271		0.001303
0.1270		0.001302
0.1532		0.001287
0.1857		0.001306
0.1181		0.001338
0.1229		0.001332
0.1461		0.001324
0.1492		0.001320
0.1557		0.001319
0.1546		0.001326
0.1400		0.001327
0.1274		0.001330
0.1375		0.001338
0.1675		0.001336
0.0984		0.001367
0.1458		0.001336
0.1612		0.001322
0.1491		0.001330
0.1060		0.001355
0.1795		0.001310
0.1288		0.001338
0.1885		0.001330
0.0981		0.001350
0.0601		0.001349
0.1732		0.001331
0.1866		0.001318
0.1304		0.001328
0.1042		0.001338
0.1594		0.001317
0.1359		0.001326
0.1380		0.001324
0.1395		0.001292
0.1072		0.001323
0.1651		0.001307
0.1129		0.001310
0.1282		0.001295
0.0348		0.001320
0.0933		0.001308
0.1178		0.001304
0.1299		0.001316
0.2445		0.001283
0.1544		0.001316
0.0935		0.001333
0.1230		0.001321
0.1924		0.001302
0.1589		0.001314
0.1646		0.001320
0.1579		0.001317
0.1028		0.001331
0.1028		0.001335
2.0821		0.001601
