457
-102.5	0.4717329545
-102	0.4694318182
-101.5	0.4671306818
-101	0.4648295455
-100.5	0.4625284091
-100	0.4602272727
-99.5	0.4579261364
-99	0.455625
-98.5	0.4533238636
-98	0.4510227273
-97.5	0.4487215909
-97	0.4464204545
-96.5	0.4441193182
-96	0.4418181818
-95.5	0.4395170455
-95	0.4372159091
-94.5	0.4349147727
-94	0.4326136364
-93.5	0.4303125
-93	0.4280113636
-92.5	0.4257102273
-92	0.4234090909
-91.5	0.4211079545
-91	0.4188068182
-90.5	0.4165056818
-90	0.4142045455
-89.5	0.4119034091
-89	0.4096022727
-88.5	0.4073011364
-88	0.405
-87.5	0.4026988636
-87	0.4003977273
-86.5	0.3980965909
-86	0.3957954545
-85.5	0.3934943182
-85	0.3911931818
-84.5	0.3888920455
-84	0.3865909091
-83.5	0.3842897727
-83	0.3819886364
-82.5	0.3796875
-82	0.3773863636
-81.5	0.3750852273
-81	0.3727840909
-80.5	0.3704829545
-80	0.3681818182
-79.5	0.3658806818
-79	0.3635795455
-78.5	0.3612784091
-78	0.3589772727
-77.5	0.3566761364
-77	0.354375
-76.5	0.3520738636
-76	0.3497727273
-75.5	0.3474715909
-75	0.3451704545
-74.5	0.3428693182
-74	0.3405681818
-73.5	0.3382670455
-73	0.3359659091
-72.5	0.3336647727
-72	0.3313636364
-71.5	0.3290625
-71	0.3267613636
-70.5	0.3244602273
-70	0.3221590909
-69.5	0.3198579545
-69	0.3175568182
-68.5	0.3152556818
-68	0.3129545455
-67.5	0.3106534091
-67	0.3083522727
-66.5	0.3060511364
-66	0.30375
-65.5	0.3014488636
-65	0.2991477273
-64.5	0.2968465909
-64	0.2945454545
-63.5	0.2922443182
-63	0.2899431818
-62.5	0.2876420455
-62	0.2853409091
-61.5	0.2830397727
-61	0.2807386364
-60.5	0.2784375
-60	0.2761363636
-59.5	0.2738352273
-59	0.2715340909
-58.5	0.2692329545
-58	0.2669318182
-57.5	0.2646306818
-57	0.2623295455
-56.5	0.2600284091
-56	0.2577272727
-55.5	0.2554261364
-55	0.253125
-54.5	0.2508238636
-54	0.2485227273
-53.5	0.2462215909
-53	0.2439204545
-52.5	0.2416193182
-52	0.2393181818
-51.5	0.2370170455
-51	0.2347159091
-50.5	0.2324147727
-50	0.2301136364
-49.5	0.2278125
-49	0.2255113636
-48.5	0.2232102273
-48	0.2209090909
-47.5	0.2186079545
-47	0.2163068182
-46.5	0.2140056818
-46	0.2117045455
-45.5	0.2094034091
-45	0.2071022727
-44.5	0.2048011364
-44	0.2025
-43.5	0.2001988636
-43	0.1978977273
-42.5	0.1955965909
-42	0.1932954545
-41.5	0.1909943182
-41	0.1886931818
-40.5	0.1863920455
-40	0.1840909091
-39.5	0.1817897727
-39	0.1794886364
-38.5	0.1771875
-38	0.1748863636
-37.5	0.1725852273
-37	0.1702840909
-36.5	0.1679829545
-36	0.1656818182
-35.5	0.1633806818
-35	0.1610795455
-34.5	0.1587784091
-34	0.1564772727
-33.5	0.1541761364
-33	0.151875
-32.5	0.1495738636
-32	0.1472727273
-31.5	0.1449715909
-31	0.1426704545
-30.5	0.1403693182
-30	0.1380681818
-29.5	0.1357670455
-29	0.1334659091
-28.5	0.1311647727
-28	0.1288636364
-27.5	0.1265625
-27	0.1242613636
-26.5	0.1219602273
-26	0.1196590909
-25.5	0.1173579545
-25	0.1150568182
-24.5	0.1127556818
-24	0.1104545455
-23.5	0.1081534091
-23	0.1058522727
-22.5	0.1035511364
-22	0.10125
-21.5	0.09894886364
-21	0.09664772727
-20.5	0.09434659091
-20	0.09204545455
-19.5	0.08974431818
-19	0.08744318182
-18.5	0.08514204545
-18	0.08284090909
-17.5	0.08053977273
-17	0.07823863636
-16.5	0.0759375
-16	0.07363636364
-15.5	0.07133522727
-15	0.06903409091
-14.5	0.06673295455
-14	0.06443181818
-13.5	0.06213068182
-13	0.05982954545
-12.5	0.05752840909
-12	0.05522727273
-11.5	0.05292613636
-11	0.050625
-10.5	0.04832386364
-10	0.04602272727
-9.5	0.04372159091
-9	0.04142045455
-8.5	0.03911931818
-8	0.03681818182
-7.5	0.03451704545
-7	0.03221590909
-6.5	0.02991477273
-6	0.02761363636
-5.5	0.0253125
-5	0.02301136364
-4.5	0.02071022727
-4	0.01840909091
-3.5	0.01610795455
-3	0.01380681818
-2.5	0.01150568182
-2	0.009204545455
-1.5	0.006903409091
-1	0.004602272727
-0.5	0.002301136364
0	0
0.5	-0.002301136364
1	-0.004602272727
1.5	-0.006903409091
2	-0.009204545455
2.5	-0.01150568182
3	-0.01380681818
3.5	-0.01610795455
4	-0.01840909091
4.5	-0.02071022727
5	-0.02301136364
5.5	-0.0253125
6	-0.02761363636
6.5	-0.02991477273
7	-0.03221590909
7.5	-0.03451704545
8	-0.03681818182
